"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 20:02:08 GMT 2025","Thu Oct 23 20:02:27 GMT 2025","18793","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_link_checker_with_custom_filters","Test link checking with custom filters."
"passed","Thu Oct 23 19:58:49 GMT 2025","Thu Oct 23 19:58:57 GMT 2025","8476","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_22_duplicate_signup[chrome]","Test signup with existing username."
"passed","Thu Oct 23 20:00:03 GMT 2025","Thu Oct 23 20:00:08 GMT 2025","5077","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_27_network_emulation[chrome]","Test with emulated network conditions (Chrome only)."
"passed","Thu Oct 23 19:55:35 GMT 2025","Thu Oct 23 19:55:37 GMT 2025","2233","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_09_wait_strategies[chrome]","Test different wait strategies."
"passed","Thu Oct 23 19:59:45 GMT 2025","Thu Oct 23 20:00:02 GMT 2025","16840","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_26_categories[chrome]","Test navigation through all categories."
"passed","Thu Oct 23 20:02:50 GMT 2025","Thu Oct 23 20:02:58 GMT 2025","8422","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_category_navigation","Test Page Factory category navigation methods"
"passed","Thu Oct 23 20:02:40 GMT 2025","Thu Oct 23 20:02:40 GMT 2025","35","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_single_elements","Test Page Factory single element initialization"
"passed","Thu Oct 23 20:00:46 GMT 2025","Thu Oct 23 20:00:48 GMT 2025","1901","selenium_demoblaze_framework.tests","test_dropdown","TestDropdowns","","","test_dropdown_selection_methods","This test verifies all three dropdown selection methods (by value, by text, and by index) from the BasePage class against a locally-hosted, 100% reliable test page."
"passed","Thu Oct 23 20:03:24 GMT 2025","Thu Oct 23 20:03:30 GMT 2025","6221","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_menu_navigation","Test navigation using Page Factory menu items"
"passed","Thu Oct 23 20:04:09 GMT 2025","Thu Oct 23 20:04:11 GMT 2025","2259","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_cart_navigation","Test navigating to cart"
"passed","Thu Oct 23 20:03:34 GMT 2025","Thu Oct 23 20:03:47 GMT 2025","12813","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_product_details","Test getting product details"
"passed","Thu Oct 23 19:55:26 GMT 2025","Thu Oct 23 19:55:26 GMT 2025","160","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_06_cookie_operations[chrome]","Test cookie operations."
"passed","Thu Oct 23 19:56:33 GMT 2025","Thu Oct 23 19:56:33 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11b_utility_demo_xml[chrome]","This test demonstrates WRITING and then READING XML data."
"passed","Thu Oct 23 20:02:44 GMT 2025","Thu Oct 23 20:02:46 GMT 2025","2031","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_multiple_elements","Test Page Factory multiple elements initialization"
"passed","Thu Oct 23 19:57:41 GMT 2025","Thu Oct 23 19:57:53 GMT 2025","12605","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_18_browser_navigation[chrome]","Test browser navigation operations."
"passed","Thu Oct 23 19:57:39 GMT 2025","Thu Oct 23 19:57:40 GMT 2025","76","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_17_css_properties[chrome]","Test CSS property validations."
"passed","Thu Oct 23 19:54:50 GMT 2025","Thu Oct 23 19:54:52 GMT 2025","2134","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_01_browser_windows_and_tabs[chrome]","Test handling multiple windows and tabs."
"passed","Thu Oct 23 20:00:24 GMT 2025","Thu Oct 23 20:00:24 GMT 2025","536","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_31_file_upload[chrome]","Test file upload using send_keys with local test server (reliable)."
"passed","Thu Oct 23 19:54:54 GMT 2025","Thu Oct 23 19:55:07 GMT 2025","13239","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_02_mouse_operations[chrome]","Test all mouse operations with visual feedback on DemoBlaze."
"passed","Thu Oct 23 19:55:19 GMT 2025","Thu Oct 23 19:55:24 GMT 2025","5440","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_05_alerts_handling[chrome]","Test handling of alerts."
"passed","Thu Oct 23 20:00:49 GMT 2025","Thu Oct 23 20:00:49 GMT 2025","192","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_single_file_send_keys_local","Test single file upload using send_keys on our local test page."
"passed","Thu Oct 23 19:56:34 GMT 2025","Thu Oct 23 19:56:55 GMT 2025","20986","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12_data_driven_json[chrome]","
        MODIFIED: Test now reads data from data/test_data.json and performs UI actions.
        "
"passed","Thu Oct 23 20:01:32 GMT 2025","Thu Oct 23 20:01:50 GMT 2025","18653","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_all_links","Test checking all links with fallback sites."
"passed","Thu Oct 23 19:55:15 GMT 2025","Thu Oct 23 19:55:18 GMT 2025","3047","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_04_javascript_execution[chrome]","Test JavaScript execution."
"passed","Thu Oct 23 19:56:56 GMT 2025","Thu Oct 23 19:56:56 GMT 2025","2","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12b_utility_demo_json[chrome]","This test demonstrates WRITING and then READING JSON data."
"passed","Thu Oct 23 19:58:40 GMT 2025","Thu Oct 23 19:58:48 GMT 2025","7472","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_21_invalid_login[chrome]","Test invalid login attempt."
"passed","Thu Oct 23 19:55:38 GMT 2025","Thu Oct 23 19:56:10 GMT 2025","31504","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_10_data_driven_excel[chrome]","
        MODIFIED: Test now reads data from data/test_data.xlsx and performs UI actions.
        "
"passed","Thu Oct 23 20:00:25 GMT 2025","Thu Oct 23 20:00:41 GMT 2025","15676","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_32_broken_links_check[chrome]","Test broken link validation using reliable sites."
"failed","Thu Oct 23 19:59:27 GMT 2025","Thu Oct 23 19:59:43 GMT 2025","16193","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_25_pagination[chrome]","Test product pagination."
"passed","Thu Oct 23 19:57:36 GMT 2025","Thu Oct 23 19:57:38 GMT 2025","2253","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_16_element_states[chrome]","Test element state validations."
"passed","Thu Oct 23 20:01:51 GMT 2025","Thu Oct 23 20:01:59 GMT 2025","8212","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_internal_links","Test checking only internal links with fallback sites."
"passed","Thu Oct 23 19:57:32 GMT 2025","Thu Oct 23 19:57:35 GMT 2025","3064","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_15_performance_metrics[chrome]","Test performance metrics collection."
"passed","Thu Oct 23 19:56:11 GMT 2025","Thu Oct 23 19:56:32 GMT 2025","21012","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11_data_driven_xml[chrome]","
        MODIFIED: Test now reads data from data/test_data.xml and performs UI actions.
        "
"passed","Thu Oct 23 20:00:09 GMT 2025","Thu Oct 23 20:00:09 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_28_mobile_emulation[chrome]","Mobile emulation is disabled by default."
"passed","Thu Oct 23 19:57:30 GMT 2025","Thu Oct 23 19:57:30 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_13b_utility_demo_csv[chrome]","This test demonstrates WRITING and then READING CSV data."
"failed","Thu Oct 23 20:03:03 GMT 2025","Thu Oct 23 20:03:20 GMT 2025","17276","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_login_flow","Test complete login flow using Page Factory"
"passed","Thu Oct 23 20:00:23 GMT 2025","Thu Oct 23 20:00:23 GMT 2025","102","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_30_cleanup[chrome]","Test cleanup operations."
