"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 21:10:13 GMT 2025","Thu Oct 23 21:10:16 GMT 2025","2224","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_09_wait_strategies[chrome]","Test different wait strategies."
"passed","Thu Oct 23 21:10:49 GMT 2025","Thu Oct 23 21:11:10 GMT 2025","20725","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11_data_driven_xml[chrome]","
        MODIFIED: Test now reads data from data/test_data.xml and performs UI actions.
        "
"passed","Thu Oct 23 21:12:13 GMT 2025","Thu Oct 23 21:12:16 GMT 2025","2248","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_16_element_states[chrome]","Test element state validations."
"passed","Thu Oct 23 21:09:31 GMT 2025","Thu Oct 23 21:09:44 GMT 2025","13255","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_02_mouse_operations[chrome]","Test all mouse operations with visual feedback on DemoBlaze."
"passed","Thu Oct 23 21:18:27 GMT 2025","Thu Oct 23 21:18:31 GMT 2025","4134","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_product_details","Test getting product details"
"passed","Thu Oct 23 21:14:23 GMT 2025","Thu Oct 23 21:14:23 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_28_mobile_emulation[chrome]","Mobile emulation is disabled by default."
"passed","Thu Oct 23 21:13:14 GMT 2025","Thu Oct 23 21:13:17 GMT 2025","2867","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_21_invalid_login[chrome]","Test invalid login attempt."
"passed","Thu Oct 23 21:10:11 GMT 2025","Thu Oct 23 21:10:12 GMT 2025","1572","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_08_screenshot_operations[chrome]","Test various screenshot operations."
"passed","Thu Oct 23 21:14:37 GMT 2025","Thu Oct 23 21:14:38 GMT 2025","537","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_31_file_upload[chrome]","Test file upload using send_keys with local test server (reliable)."
"passed","Thu Oct 23 21:17:30 GMT 2025","Thu Oct 23 21:17:30 GMT 2025","38","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_single_elements","Test Page Factory single element initialization"
"passed","Thu Oct 23 21:10:04 GMT 2025","Thu Oct 23 21:10:04 GMT 2025","143","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_06_cookie_operations[chrome]","Test cookie operations."
"passed","Thu Oct 23 21:17:22 GMT 2025","Thu Oct 23 21:17:26 GMT 2025","4325","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_click_logo_using_page_factory","Test clicking logo using PURE Page Factory pattern"
"passed","Thu Oct 23 21:10:17 GMT 2025","Thu Oct 23 21:10:48 GMT 2025","31103","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_10_data_driven_excel[chrome]","
        MODIFIED: Test now reads data from data/test_data.xlsx and performs UI actions.
        "
"passed","Thu Oct 23 21:15:37 GMT 2025","Thu Oct 23 21:15:39 GMT 2025","1947","selenium_demoblaze_framework.tests","test_dropdown","TestDropdowns","","","test_dropdown_selection_methods","This test verifies all three dropdown selection methods (by value, by text, and by index) from the BasePage class against a locally-hosted, 100% reliable test page."
"passed","Thu Oct 23 21:12:35 GMT 2025","Thu Oct 23 21:13:12 GMT 2025","37353","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_20_complete_e2e_flow[chrome]","Test complete end-to-end shopping flow."
"passed","Thu Oct 23 21:16:51 GMT 2025","Thu Oct 23 21:16:57 GMT 2025","6447","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_external_links","Test checking only external links with fallback sites."
"passed","Thu Oct 23 21:18:17 GMT 2025","Thu Oct 23 21:18:23 GMT 2025","6224","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_menu_navigation","Test navigation using Page Factory menu items"
"passed","Thu Oct 23 21:09:27 GMT 2025","Thu Oct 23 21:09:30 GMT 2025","2376","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_01_browser_windows_and_tabs[chrome]","Test handling multiple windows and tabs."
"passed","Thu Oct 23 21:17:53 GMT 2025","Thu Oct 23 21:18:13 GMT 2025","19933","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_login_flow","Test complete login flow using Page Factory"
"passed","Thu Oct 23 21:12:17 GMT 2025","Thu Oct 23 21:12:17 GMT 2025","86","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_17_css_properties[chrome]","Test CSS property validations."
"passed","Thu Oct 23 21:16:22 GMT 2025","Thu Oct 23 21:16:41 GMT 2025","18182","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_all_links","Test checking all links with fallback sites."
"passed","Thu Oct 23 21:12:08 GMT 2025","Thu Oct 23 21:12:08 GMT 2025","68","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_14_storage_operations[chrome]","Test local and session storage operations."
"passed","Thu Oct 23 21:18:48 GMT 2025","Thu Oct 23 21:18:48 GMT 2025","28","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_element_caching","Test that elements are properly cached"
"passed","Thu Oct 23 21:17:34 GMT 2025","Thu Oct 23 21:17:36 GMT 2025","2031","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_multiple_elements","Test Page Factory multiple elements initialization"
"passed","Thu Oct 23 21:18:53 GMT 2025","Thu Oct 23 21:18:55 GMT 2025","2187","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_cart_navigation","Test navigating to cart"
"passed","Thu Oct 23 21:14:03 GMT 2025","Thu Oct 23 21:14:15 GMT 2025","12784","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_26_categories[chrome]","Test navigation through all categories."
"passed","Thu Oct 23 21:15:42 GMT 2025","Thu Oct 23 21:16:22 GMT 2025","39318","selenium_demoblaze_framework.tests","test_keyword_driven","TestKeywordDriven","","","test_keyword_driven_execution","Test keyword-driven framework execution"
"passed","Thu Oct 23 21:14:24 GMT 2025","Thu Oct 23 21:14:35 GMT 2025","11461","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_29_log_collection[chrome]","Test collecting browser logs."
"passed","Thu Oct 23 21:14:36 GMT 2025","Thu Oct 23 21:14:36 GMT 2025","137","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_30_cleanup[chrome]","Test cleanup operations."
"passed","Thu Oct 23 21:14:39 GMT 2025","Thu Oct 23 21:14:56 GMT 2025","16449","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_32_broken_links_check[chrome]","Test broken link validation using reliable sites."
"passed","Thu Oct 23 21:14:16 GMT 2025","Thu Oct 23 21:14:21 GMT 2025","5078","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_27_network_emulation[chrome]","Test with emulated network conditions (Chrome only)."
"passed","Thu Oct 23 21:18:35 GMT 2025","Thu Oct 23 21:18:44 GMT 2025","9187","selenium_demoblaze_framework.tests","test_page_factory","TestPageFactory","","","test_page_factory_search_functionality","Test product search functionality"
"passed","Thu Oct 23 21:13:51 GMT 2025","Thu Oct 23 21:14:01 GMT 2025","10946","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_25_pagination[chrome]","Test product pagination."
"passed","Thu Oct 23 21:11:34 GMT 2025","Thu Oct 23 21:11:34 GMT 2025","1","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_12b_utility_demo_json[chrome]","This test demonstrates WRITING and then READING JSON data."
"passed","Thu Oct 23 21:12:07 GMT 2025","Thu Oct 23 21:12:07 GMT 2025","2","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_13b_utility_demo_csv[chrome]","This test demonstrates WRITING and then READING CSV data."
"passed","Thu Oct 23 21:10:05 GMT 2025","Thu Oct 23 21:10:10 GMT 2025","4686","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_07_scrolling_operations[chrome]","Test scrolling operations."
"passed","Thu Oct 23 21:12:31 GMT 2025","Thu Oct 23 21:12:34 GMT 2025","2456","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_19_faker_data_generation[chrome]","Test with Faker generated data."
"passed","Thu Oct 23 21:16:41 GMT 2025","Thu Oct 23 21:16:50 GMT 2025","8441","selenium_demoblaze_framework.tests","test_link_checker","TestLinkChecker","","","test_check_internal_links","Test checking only internal links with fallback sites."
"passed","Thu Oct 23 21:15:41 GMT 2025","Thu Oct 23 21:15:41 GMT 2025","172","selenium_demoblaze_framework.tests","test_file_upload","TestFileUpload","","","test_upload_multiple_files_local","Test multiple file upload using our local test page."
"passed","Thu Oct 23 21:13:25 GMT 2025","Thu Oct 23 21:13:49 GMT 2025","24247","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_24_about_us_modal[chrome]","Test About Us modal and video playback."
"passed","Thu Oct 23 21:09:57 GMT 2025","Thu Oct 23 21:10:03 GMT 2025","5579","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_05_alerts_handling[chrome]","Test handling of alerts."
"passed","Thu Oct 23 21:12:09 GMT 2025","Thu Oct 23 21:12:12 GMT 2025","3068","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_15_performance_metrics[chrome]","Test performance metrics collection."
"passed","Thu Oct 23 21:11:11 GMT 2025","Thu Oct 23 21:11:11 GMT 2025","2","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_11b_utility_demo_xml[chrome]","This test demonstrates WRITING and then READING XML data."
"passed","Thu Oct 23 21:11:35 GMT 2025","Thu Oct 23 21:12:06 GMT 2025","31069","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_13_data_driven_csv[chrome]","
        MODIFIED: Test now reads data from data/test_data.csv and performs UI actions.
        "
"passed","Thu Oct 23 21:14:57 GMT 2025","Thu Oct 23 21:15:35 GMT 2025","38494","selenium_demoblaze_framework.tests","test_demoblaze_e2e","TestDemoBlazeE2E","","","test_33_radio_button_demo[chrome]","Test radio button with multiple site options."
